MSISDN;USAGE_EVENT_DATE_TIME;USAGE_EVENT_CITY_ID;USAGE_EVENT_TYPE_ID;USAGE_EVENT_TRACKING_QUANTITY;USAGE_EVENT_TRACKING_UNIT;USAGE_EVENT_BILLING_QUANTITY;USAGE_EVENT_BILLING_UNIT;USAGE_EVENT_REVENUE
+27764031374;18 07 2025 07:30;29;1;194;MBs;194;MBs;19,4
+27749852120;17 07 2025 11:20;14;5;241;seconds;241;seconds;14,46
+27796967165;18 07 2025 21:59;5;8;283;seconds;283;seconds;31,13
+27768158896;16 07 2025 08:16;33;8;208;seconds;208;seconds;33,28
+27739493210;14 07 2025 10:51;33;1;68;MBs;68;MBs;11,56
+27700536653;17 07 2025 12:57;15;5;149;seconds;149;seconds;7,45
+27790022877;15 07 2025 17:11;17;6;98;SMSs;98;SMSs;60,76
+27780056550;16 07 2025 03:46;13;1;264;MBs;264;MBs;42,24
+27786674547;19 07 2025 00:04;8;3;232;seconds;4;minutes;3,12
+27711688823;18 07 2025 05:39;28;5;91;seconds;91;seconds;3,64
+27781311807;15 07 2025 21:56;11;5;177;seconds;177;seconds;10,62
+27742020320;17 07 2025 21:45;10;1;272;MBs;272;MBs;48,96
+27704552601;16 07 2025 06:44;11;1;118;MBs;118;MBs;18,88
+27707578628;15 07 2025 10:22;19;8;27;seconds;27;seconds;5,13
+27787961134;14 07 2025 20:30;33;1;72;MBs;72;MBs;12,96
+27758744686;19 07 2025 15:10;35;1;77;MBs;77;MBs;13,09
+27799933613;18 07 2025 18:48;29;1;178;MBs;178;MBs;30,26
+27704131178;15 07 2025 22:48;35;1;60;MBs;60;MBs;9,6
+27792106918;17 07 2025 16:45;33;8;18;seconds;18;seconds;2,16
+27703678152;16 07 2025 14:48;9;1;156;MBs;156;MBs;14,04
+27763355406;15 07 2025 17:38;2;1;214;MBs;214;MBs;34,24
+27719118275;14 07 2025 00:50;10;1;197;MBs;197;MBs;27,58
+27714005115;16 07 2025 19:02;26;2;26;MBs;26;MBs;8,06
+27702983213;15 07 2025 17:49;11;5;275;seconds;275;seconds;11
+27775025294;14 07 2025 13:37;19;1;232;MBs;232;MBs;18,56
+27744810767;17 07 2025 12:41;14;5;184;seconds;184;seconds;5,52
+27739163904;18 07 2025 15:25;19;1;106;MBs;106;MBs;10,6
+27798844055;15 07 2025 14:41;10;1;66;MBs;66;MBs;11,88
+27795728959;18 07 2025 20:09;11;5;80;seconds;80;seconds;4,8
+27751166645;14 07 2025 00:51;3;8;300;seconds;300;seconds;48
+27711572067;14 07 2025 03:00;23;1;88;MBs;88;MBs;16,72
+27700408017;18 07 2025 21:37;2;1;126;MBs;126;MBs;10,08
+27767578966;15 07 2025 11:17;11;4;143;seconds;3;minutes;2,73
+27742020320;16 07 2025 07:24;10;5;254;seconds;254;seconds;7,62
+27728019757;16 07 2025 23:11;17;8;120;seconds;120;seconds;22,8
+27766354480;15 07 2025 20:24;12;4;227;seconds;4;minutes;2,52
+27702983213;14 07 2025 18:45;11;8;38;seconds;38;seconds;6,46
+27749758825;16 07 2025 08:35;11;1;298;MBs;298;MBs;38,74
+27799314934;19 07 2025 10:29;15;8;172;seconds;172;seconds;32,68
+27792348065;14 07 2025 14:39;11;5;261;seconds;261;seconds;7,83
+27707724345;16 07 2025 01:44;21;8;238;seconds;238;seconds;38,08
+27715983327;17 07 2025 07:28;14;8;300;seconds;300;seconds;51
+27786740905;17 07 2025 13:21;35;4;190;seconds;4;minutes;2,08
+27753729547;19 07 2025 02:55;33;5;233;seconds;233;seconds;11,65
+27717893653;14 07 2025 13:56;15;8;12;seconds;12;seconds;2,4
+27779961344;16 07 2025 12:48;12;2;155;MBs;155;MBs;35,65
+27793605906;16 07 2025 16:55;19;7;155;seconds;3;minutes;2,28
+27792348065;15 07 2025 04:31;11;4;207;seconds;4;minutes;3,24
+27796677912;14 07 2025 01:16;35;7;172;seconds;3;minutes;2,79
+27758159426;18 07 2025 08:33;18;8;254;seconds;254;seconds;43,18
+27721198397;15 07 2025 14:29;28;9;262;SMSs;262;SMSs;193,88
+27776715116;15 07 2025 16:04;1;8;177;seconds;177;seconds;19,47
+27774160565;18 07 2025 07:47;11;8;286;seconds;286;seconds;45,76
+27753445274;18 07 2025 04:09;8;1;252;MBs;252;MBs;37,8
+27792273093;14 07 2025 14:10;15;1;95;MBs;95;MBs;13,3
+27753079529;14 07 2025 17:51;23;1;212;MBs;212;MBs;42,4
+27729675831;15 07 2025 16:54;18;5;223;seconds;223;seconds;11,15
+27714247268;18 07 2025 23:43;9;1;180;MBs;180;MBs;32,4
+27777008770;14 07 2025 11:48;8;8;208;seconds;208;seconds;27,04
+27725138892;14 07 2025 17:40;19;8;230;seconds;230;seconds;39,1
+27705781665;18 07 2025 15:45;35;1;24;MBs;24;MBs;2,4
+27748419705;19 07 2025 20:11;5;8;296;seconds;296;seconds;32,56
+27774163254;14 07 2025 06:36;4;1;165;MBs;165;MBs;13,2
+27722745553;14 07 2025 15:26;3;8;29;seconds;29;seconds;3,19
+27729817295;17 07 2025 22:40;10;5;258;seconds;258;seconds;12,9
+27711810165;15 07 2025 23:12;11;4;151;seconds;3;minutes;1,71
+27724493478;14 07 2025 19:48;12;8;160;seconds;160;seconds;27,2
+27764031374;15 07 2025 14:33;27;1;66;MBs;66;MBs;7,92
+27756759873;16 07 2025 21:38;20;8;96;seconds;96;seconds;17,28
+27795728959;19 07 2025 03:25;11;1;293;MBs;293;MBs;29,3
+27700408017;19 07 2025 20:19;2;1;63;MBs;63;MBs;10,71
+27768138021;17 07 2025 19:22;7;1;25;MBs;25;MBs;3,5
+27737391314;18 07 2025 19:06;12;8;273;seconds;273;seconds;43,68
+27761598472;19 07 2025 20:06;33;8;9;seconds;9;seconds;1,35
+27763355406;19 07 2025 22:05;2;5;65;seconds;65;seconds;1,95
+27758901102;16 07 2025 18:31;11;1;149;MBs;149;MBs;28,31
+27740348711;17 07 2025 05:18;19;4;96;seconds;2;minutes;1,68
+27788798367;19 07 2025 09:52;33;7;82;seconds;2;minutes;2,28
+27799933613;18 07 2025 01:19;7;3;258;seconds;5;minutes;6,15
+27771477596;16 07 2025 05:21;18;7;119;seconds;2;minutes;1,62
+27774163254;16 07 2025 13:06;33;5;40;seconds;40;seconds;1,2
+27742020320;18 07 2025 03:43;10;8;80;seconds;80;seconds;8,8
+27754907568;15 07 2025 13:07;27;3;89;seconds;2;minutes;2,72
+27734719249;15 07 2025 07:25;17;6;226;SMSs;226;SMSs;153,68
+27764351821;14 07 2025 01:24;27;1;63;MBs;63;MBs;11,97
+27740837531;17 07 2025 20:14;19;4;189;seconds;4;minutes;2,44
+27702796440;19 07 2025 07:49;19;4;300;seconds;5;minutes;3,95
+27754088048;18 07 2025 15:30;26;8;212;seconds;212;seconds;27,56
+27729820192;17 07 2025 10:27;19;5;59;seconds;59;seconds;2,95
+27735515302;19 07 2025 09:59;30;6;237;SMSs;237;SMSs;149,31
+27718983643;17 07 2025 17:40;11;8;136;seconds;136;seconds;25,84
+27709367729;17 07 2025 23:04;10;7;260;seconds;5;minutes;4,05
+27790892604;19 07 2025 05:38;5;5;160;seconds;160;seconds;3,2
+27707724345;15 07 2025 06:00;22;7;101;seconds;2;minutes;1,24
+27721198397;18 07 2025 03:30;28;8;70;seconds;70;seconds;7,7
+27796205527;19 07 2025 11:18;11;1;174;MBs;174;MBs;20,88
+27790328958;19 07 2025 22:01;11;5;202;seconds;202;seconds;4,04
+27712305098;17 07 2025 15:11;4;3;203;seconds;4;minutes;2,48
+27719118275;15 07 2025 14:47;10;4;227;seconds;4;minutes;3
+27703320064;14 07 2025 15:52;3;1;296;MBs;296;MBs;29,6
+27700498064;16 07 2025 23:20;9;2;253;MBs;253;MBs;65,78
+27790732780;16 07 2025 08:36;20;8;161;seconds;161;seconds;28,98
+27767973262;17 07 2025 02:58;10;1;106;MBs;106;MBs;11,66
+27701422836;19 07 2025 04:32;15;1;53;MBs;53;MBs;7,95
+27783253285;14 07 2025 06:16;30;2;7;MBs;7;MBs;2,24
+27756759873;17 07 2025 13:20;26;5;88;seconds;88;seconds;3,52
+27792348065;15 07 2025 20:17;11;1;164;MBs;164;MBs;26,24
+27729675831;19 07 2025 05:48;18;5;122;seconds;122;seconds;2,44
+27783253285;14 07 2025 02:14;14;6;223;SMSs;223;SMSs;144,95
+27738452446;19 07 2025 18:12;18;6;213;SMSs;213;SMSs;112,89
+27704702209;19 07 2025 15:03;11;1;258;MBs;258;MBs;28,38
+27747753873;15 07 2025 13:21;11;6;25;SMSs;25;SMSs;16,5
+27711513959;16 07 2025 07:42;10;1;114;MBs;114;MBs;19,38
+27769031933;19 07 2025 20:30;11;8;48;seconds;48;seconds;9,12
+27753079529;14 07 2025 11:04;23;1;161;MBs;161;MBs;16,1
+27723131974;16 07 2025 09:56;15;5;137;seconds;137;seconds;6,85
+27732045020;15 07 2025 10:54;7;1;57;MBs;57;MBs;7,41
+27721345908;17 07 2025 09:35;33;1;10;MBs;10;MBs;1,8
+27767632849;18 07 2025 21:35;30;4;119;seconds;2;minutes;1,2
+27713677185;16 07 2025 21:18;27;8;254;seconds;254;seconds;43,18
+27740407777;17 07 2025 12:46;20;5;227;seconds;227;seconds;11,35
+27714271871;17 07 2025 18:45;31;8;193;seconds;193;seconds;30,88
+27732960859;19 07 2025 20:44;35;5;27;seconds;27;seconds;1,35
+27719961318;17 07 2025 19:13;10;5;110;seconds;110;seconds;6,6
+27704702209;14 07 2025 11:48;11;3;97;seconds;2;minutes;1,56
+27704465602;19 07 2025 01:14;14;1;264;MBs;264;MBs;39,6
+27729603611;14 07 2025 19:02;35;1;185;MBs;185;MBs;22,2
+27777782468;16 07 2025 08:59;10;5;202;seconds;202;seconds;8,08
+27736463373;15 07 2025 05:10;19;5;131;seconds;131;seconds;5,24
+27750688826;15 07 2025 22:00;14;8;27;seconds;27;seconds;3,51
+27784301965;19 07 2025 15:01;15;8;62;seconds;62;seconds;6,82
+27728547628;19 07 2025 23:46;16;8;18;seconds;18;seconds;1,98
+27727246392;17 07 2025 09:21;20;1;164;MBs;164;MBs;27,88
+27753445274;16 07 2025 23:44;10;4;68;seconds;2;minutes;1,28
+27786740905;16 07 2025 07:45;33;7;95;seconds;2;minutes;1,74
+27721198397;19 07 2025 13:06;28;5;80;seconds;80;seconds;3,2
+27768138021;15 07 2025 19:12;11;5;90;seconds;90;seconds;5,4
+27799314934;19 07 2025 07:01;15;5;44;seconds;44;seconds;1,76
+27758098548;15 07 2025 08:17;25;2;63;MBs;63;MBs;22,05
+27702126483;17 07 2025 06:31;33;1;295;MBs;295;MBs;47,2
+27798844055;15 07 2025 01:57;12;1;135;MBs;135;MBs;13,5
+27732577687;17 07 2025 03:29;27;1;170;MBs;170;MBs;30,6
+27792348065;17 07 2025 06:26;11;5;282;seconds;282;seconds;14,1
+27750688826;19 07 2025 21:44;23;1;220;MBs;220;MBs;33
+27757073185;14 07 2025 21:18;12;1;27;MBs;27;MBs;2,97
+27732183258;16 07 2025 08:09;11;5;176;seconds;176;seconds;5,28
+27738718563;16 07 2025 20:29;35;5;103;seconds;103;seconds;4,12
+27740348711;14 07 2025 16:51;19;5;18;seconds;18;seconds;0,54
+27770945460;17 07 2025 04:20;22;3;97;seconds;2;minutes;1,98
+27753154430;19 07 2025 03:39;14;5;6;seconds;6;seconds;0,24
+27724778385;17 07 2025 18:22;11;8;205;seconds;205;seconds;34,85
+27770953276;16 07 2025 18:23;18;1;166;MBs;166;MBs;14,94
+27738718563;19 07 2025 13:13;2;5;27;seconds;27;seconds;1,08
+27771177580;17 07 2025 07:59;33;5;219;seconds;219;seconds;13,14
+27745858892;15 07 2025 15:02;10;8;231;seconds;231;seconds;41,58
+27740407777;19 07 2025 16:23;10;5;203;seconds;203;seconds;12,18
+27739493210;14 07 2025 06:55;35;5;262;seconds;262;seconds;7,86
+27732577687;14 07 2025 11:42;27;1;123;MBs;123;MBs;12,3
+27761704638;18 07 2025 19:35;17;5;295;seconds;295;seconds;11,8
+27721198397;14 07 2025 08:08;28;1;276;MBs;276;MBs;49,68
+27722745553;14 07 2025 03:38;3;8;48;seconds;48;seconds;8,64
+27740678513;18 07 2025 14:49;28;8;122;seconds;122;seconds;17,08
+27707724345;19 07 2025 20:20;19;1;183;MBs;183;MBs;31,11
+27758744686;14 07 2025 21:58;21;5;216;seconds;216;seconds;4,32
+27722745553;14 07 2025 09:59;2;1;44;MBs;44;MBs;6,6
+27774230241;16 07 2025 10:52;17;8;195;seconds;195;seconds;33,15
+27783253285;17 07 2025 20:28;18;5;223;seconds;223;seconds;4,46
+27705752990;15 07 2025 05:42;19;5;78;seconds;78;seconds;3,12
+27733128243;19 07 2025 04:59;17;8;263;seconds;263;seconds;31,56
+27752176619;14 07 2025 14:28;19;5;207;seconds;207;seconds;10,35
+27747092401;14 07 2025 14:44;33;5;181;seconds;181;seconds;9,05
+27706908401;19 07 2025 21:44;11;1;249;MBs;249;MBs;22,41
+27766307074;14 07 2025 00:05;35;5;220;seconds;220;seconds;6,6
+27709188166;17 07 2025 10:57;1;5;263;seconds;263;seconds;13,15
+27778478997;16 07 2025 06:15;13;5;179;seconds;179;seconds;7,16
+27752176619;19 07 2025 10:13;19;8;117;seconds;117;seconds;23,4
+27721198397;18 07 2025 07:40;28;5;53;seconds;53;seconds;1,59
+27728019757;15 07 2025 22:11;10;6;79;SMSs;79;SMSs;49,77
+27765569160;16 07 2025 19:22;10;1;145;MBs;145;MBs;14,5
+27790732780;17 07 2025 06:36;11;1;168;MBs;168;MBs;28,56
+27705752990;16 07 2025 18:43;22;8;3;seconds;3;seconds;0,42
+27792106918;16 07 2025 12:13;33;5;254;seconds;254;seconds;7,62
+27778478997;19 07 2025 07:48;30;5;164;seconds;164;seconds;3,28
+27720593040;19 07 2025 03:06;11;1;61;MBs;61;MBs;6,71
+27705752990;19 07 2025 05:14;29;4;191;seconds;4;minutes;3,64
+27709654582;14 07 2025 22:17;31;8;154;seconds;154;seconds;15,4
+27741797104;14 07 2025 15:14;19;8;188;seconds;188;seconds;33,84
+27718061525;17 07 2025 18:03;35;4;37;seconds;1;minutes;0,65
+27719396045;17 07 2025 08:09;11;1;285;MBs;285;MBs;45,6
+27711688823;16 07 2025 03:16;17;5;40;seconds;40;seconds;1,2
+27727400477;17 07 2025 19:33;14;8;267;seconds;267;seconds;48,06
+27705989494;18 07 2025 19:50;14;8;219;seconds;219;seconds;28,47
+27774230241;17 07 2025 03:43;20;4;5;seconds;1;minutes;0,61
+27767578966;19 07 2025 16:46;11;8;260;seconds;260;seconds;33,8
+27758901102;14 07 2025 10:48;11;7;236;seconds;4;minutes;3,76
+27728547628;15 07 2025 19:17;16;3;2;seconds;1;minutes;1,44
+27711513959;16 07 2025 01:13;18;4;28;seconds;1;minutes;0,56
+27790732780;14 07 2025 15:08;14;5;11;seconds;11;seconds;0,33
+27738718563;19 07 2025 14:50;33;5;163;seconds;163;seconds;9,78
+27738285947;14 07 2025 20:39;10;5;259;seconds;259;seconds;10,36
+27723956054;14 07 2025 12:14;5;5;110;seconds;110;seconds;5,5
+27758744686;16 07 2025 02:36;30;1;132;MBs;132;MBs;23,76
+27728781369;18 07 2025 01:01;35;2;271;MBs;271;MBs;102,98
+27748057905;19 07 2025 00:20;14;1;247;MBs;247;MBs;24,7
+27738718563;14 07 2025 20:51;33;1;121;MBs;121;MBs;19,36
+27798418621;17 07 2025 08:12;13;5;58;seconds;58;seconds;2,32
+27726147995;18 07 2025 15:47;21;4;225;seconds;4;minutes;2,64
+27718061525;14 07 2025 15:24;35;8;288;seconds;288;seconds;54,72
+27704552601;17 07 2025 20:33;11;7;181;seconds;4;minutes;4,28
+27717893653;17 07 2025 21:44;15;5;123;seconds;123;seconds;4,92
+27721340588;18 07 2025 21:45;21;8;220;seconds;220;seconds;39,6
+27748419705;15 07 2025 22:02;35;6;106;SMSs;106;SMSs;66,78
+27723131974;17 07 2025 02:35;15;9;299;SMSs;299;SMSs;191,36
+27790328958;15 07 2025 11:32;11;5;53;seconds;53;seconds;1,59
+27726147995;17 07 2025 20:01;19;1;239;MBs;239;MBs;23,9
+27740027276;17 07 2025 18:07;11;5;91;seconds;91;seconds;4,55
+27718061525;15 07 2025 16:35;33;6;178;SMSs;178;SMSs;115,7
+27719015850;16 07 2025 18:47;10;2;200;MBs;200;MBs;72
+27767768686;15 07 2025 23:05;8;2;75;MBs;75;MBs;30
+27798562157;15 07 2025 14:25;25;5;166;seconds;166;seconds;8,3
+27775593486;14 07 2025 22:32;17;3;59;seconds;1;minutes;1,44
+27750818959;17 07 2025 01:46;33;1;123;MBs;123;MBs;13,53
+27701302724;18 07 2025 14:15;10;5;126;seconds;126;seconds;2,52
+27744810767;18 07 2025 23:03;14;5;235;seconds;235;seconds;4,7
+27790681902;17 07 2025 03:01;11;8;271;seconds;271;seconds;29,81
+27768138021;14 07 2025 04:02;11;1;35;MBs;35;MBs;6,3
+27706374564;18 07 2025 16:44;18;7;189;seconds;4;minutes;2,48
+27779961344;18 07 2025 19:43;11;5;38;seconds;38;seconds;1,52
+27768158896;16 07 2025 23:53;33;3;24;seconds;1;minutes;1,15
+27796677912;16 07 2025 11:45;33;4;125;seconds;3;minutes;2,7
+27770950073;17 07 2025 23:54;11;4;225;seconds;4;minutes;2,96
+27718061525;18 07 2025 23:22;33;5;289;seconds;289;seconds;8,67
+27740678513;18 07 2025 23:51;9;1;167;MBs;167;MBs;16,7
+27740407777;19 07 2025 14:15;15;7;76;seconds;2;minutes;2,24
+27744810767;19 07 2025 01:16;14;5;300;seconds;300;seconds;6
+27749758825;14 07 2025 21:09;9;1;4;MBs;4;MBs;0,4
+27753079529;18 07 2025 16:50;24;3;52;seconds;1;minutes;1,36
+27729603611;18 07 2025 15:09;35;1;73;MBs;73;MBs;5,84
+27715586306;18 07 2025 09:24;19;5;190;seconds;190;seconds;5,7
+27764351821;14 07 2025 20:35;7;5;28;seconds;28;seconds;0,84
+27775448067;16 07 2025 12:07;16;1;172;MBs;172;MBs;22,36
+27729675831;15 07 2025 17:57;18;5;8;seconds;8;seconds;0,24
+27796509072;18 07 2025 07:14;5;8;68;seconds;68;seconds;12,92
+27706908401;16 07 2025 06:59;11;8;33;seconds;33;seconds;6,6
+27719396045;16 07 2025 11:59;14;3;68;seconds;2;minutes;2,78
+27779234888;15 07 2025 04:13;21;1;54;MBs;54;MBs;5,94
+27776715116;19 07 2025 00:27;13;5;134;seconds;134;seconds;6,7
+27746332321;15 07 2025 12:07;26;5;181;seconds;181;seconds;10,86
+27719015850;18 07 2025 13:16;13;8;251;seconds;251;seconds;42,67
+27785690836;17 07 2025 14:09;10;4;50;seconds;1;minutes;0,71
+27743282991;17 07 2025 20:07;11;5;123;seconds;123;seconds;6,15
+27786674547;15 07 2025 16:13;10;6;26;SMSs;26;SMSs;15,34
+27783253285;15 07 2025 19:42;15;5;242;seconds;242;seconds;7,26
+27704702209;16 07 2025 07:22;13;5;137;seconds;137;seconds;4,11
+27792106918;16 07 2025 19:08;33;8;17;seconds;17;seconds;1,87
+27743941564;19 07 2025 08:57;19;6;39;SMSs;39;SMSs;20,67
+27712488797;16 07 2025 22:29;33;8;130;seconds;130;seconds;20,8
+27715983327;16 07 2025 06:59;23;5;99;seconds;99;seconds;2,97
+27704702209;19 07 2025 23:49;11;1;181;MBs;181;MBs;30,77
+27765054595;16 07 2025 22:14;10;5;232;seconds;232;seconds;6,96
+27789209708;19 07 2025 16:02;11;1;257;MBs;257;MBs;28,27
+27761598472;19 07 2025 09:57;33;5;23;seconds;23;seconds;0,69
+27734762586;14 07 2025 18:00;19;5;94;seconds;94;seconds;4,7
+27795885602;16 07 2025 09:16;31;3;225;seconds;4;minutes;5,24
+27707848987;17 07 2025 06:11;21;5;190;seconds;190;seconds;9,5
+27718448667;16 07 2025 05:46;19;1;26;MBs;26;MBs;2,86
+27761389488;14 07 2025 12:42;35;5;176;seconds;176;seconds;5,28
+27708208823;16 07 2025 00:45;33;1;13;MBs;13;MBs;2,47
+27779152086;17 07 2025 07:59;11;8;98;seconds;98;seconds;10,78
+27724778385;18 07 2025 04:48;11;1;75;MBs;75;MBs;10,5
+27708162164;17 07 2025 07:09;34;8;169;seconds;169;seconds;20,28
+27720593040;17 07 2025 15:31;11;5;225;seconds;225;seconds;6,75
+27715586306;16 07 2025 17:03;33;6;199;SMSs;199;SMSs;101,49
+27763355406;15 07 2025 21:45;2;3;127;seconds;3;minutes;3,24
+27788255410;19 07 2025 23:46;23;3;247;seconds;5;minutes;6,5
+27779961344;16 07 2025 19:20;27;5;155;seconds;155;seconds;6,2
+27792936129;14 07 2025 03:06;12;8;275;seconds;275;seconds;41,25
+27766307074;18 07 2025 08:55;33;5;80;seconds;80;seconds;1,6
+27755026696;17 07 2025 08:04;33;3;290;seconds;5;minutes;4,1
+27784301965;18 07 2025 19:53;15;6;174;SMSs;174;SMSs;87
+27750688826;14 07 2025 11:16;14;7;71;seconds;2;minutes;1,94
+27766591547;19 07 2025 11:34;19;1;256;MBs;256;MBs;25,6
+27712755488;16 07 2025 01:22;11;1;176;MBs;176;MBs;26,4
+27724778385;17 07 2025 02:34;11;1;176;MBs;176;MBs;17,6
+27712755488;19 07 2025 17:59;13;5;11;seconds;11;seconds;0,55
+27721345908;16 07 2025 04:35;1;5;174;seconds;174;seconds;8,7
+27704753382;14 07 2025 05:44;2;1;87;MBs;87;MBs;17,4
+27728019757;19 07 2025 18:34;25;4;215;seconds;4;minutes;2,76
+27740678513;19 07 2025 14:36;28;8;33;seconds;33;seconds;5,61
+27775957924;19 07 2025 22:21;10;1;203;MBs;203;MBs;20,3
+27714271871;16 07 2025 22:13;31;8;241;seconds;241;seconds;33,74
+27703402404;18 07 2025 04:26;11;7;192;seconds;4;minutes;4,72
+27710091970;17 07 2025 17:14;35;1;212;MBs;212;MBs;25,44
+27775957924;15 07 2025 17:26;10;3;244;seconds;5;minutes;4,1
+27700498064;14 07 2025 02:17;35;1;173;MBs;173;MBs;27,68
+27729448431;15 07 2025 02:07;6;1;194;MBs;194;MBs;23,28
+27763355406;17 07 2025 11:13;2;7;201;seconds;4;minutes;4,24
+27733128243;19 07 2025 17:08;18;1;146;MBs;146;MBs;18,98
+27795199855;19 07 2025 04:11;19;1;169;MBs;169;MBs;33,8
+27767632849;15 07 2025 15:43;10;5;144;seconds;144;seconds;7,2
+27768158896;14 07 2025 13:47;4;9;104;SMSs;104;SMSs;66,56
+27729820192;19 07 2025 11:33;21;9;21;SMSs;21;SMSs;12,81
+27729820192;17 07 2025 12:28;19;1;190;MBs;190;MBs;15,2
+27778478997;16 07 2025 15:32;10;6;218;SMSs;218;SMSs;128,62
+27732301840;14 07 2025 05:36;7;5;115;seconds;115;seconds;3,45
+27717286902;19 07 2025 20:56;10;3;155;seconds;3;minutes;3,15
+27738718563;14 07 2025 01:37;33;5;240;seconds;240;seconds;7,2
+27750688826;16 07 2025 14:08;14;5;56;seconds;56;seconds;3,36
+27746332321;17 07 2025 06:07;10;8;80;seconds;80;seconds;10,4
+27770950073;14 07 2025 16:07;13;1;144;MBs;144;MBs;20,16
+27714247268;15 07 2025 08:21;34;8;170;seconds;170;seconds;28,9
+27774163254;19 07 2025 06:56;33;2;21;MBs;21;MBs;8,4
+27746545449;16 07 2025 17:56;14;5;192;seconds;192;seconds;11,52
+27776010419;19 07 2025 20:25;11;1;285;MBs;285;MBs;37,05
+27747092401;17 07 2025 12:13;33;1;297;MBs;297;MBs;53,46
+27750688826;14 07 2025 21:47;14;5;132;seconds;132;seconds;2,64
+27738031248;16 07 2025 23:49;25;6;155;SMSs;155;SMSs;97,65
+27767632849;19 07 2025 02:32;8;8;182;seconds;182;seconds;29,12
+27719396045;19 07 2025 06:29;11;8;57;seconds;57;seconds;7,98
+27734011187;15 07 2025 21:55;30;4;65;seconds;2;minutes;1,4
+27704702209;14 07 2025 19:13;11;5;228;seconds;228;seconds;6,84
+27730210420;15 07 2025 23:50;11;4;76;seconds;2;minutes;1,56
+27781238778;15 07 2025 17:24;5;4;117;seconds;2;minutes;1,18
+27797558478;19 07 2025 11:57;13;5;1;seconds;1;seconds;0,05
+27758901102;16 07 2025 13:45;11;8;173;seconds;173;seconds;20,76
+27709050860;19 07 2025 07:15;1;4;212;seconds;4;minutes;3,72
+27788798367;19 07 2025 07:01;33;5;128;seconds;128;seconds;3,84
+27712113164;18 07 2025 13:41;10;8;248;seconds;248;seconds;49,6
+27763379489;19 07 2025 08:28;14;5;129;seconds;129;seconds;5,16
+27758773144;14 07 2025 14:11;19;1;39;MBs;39;MBs;4,29
+27790900159;18 07 2025 04:54;33;5;195;seconds;195;seconds;7,8
+27745481138;18 07 2025 10:29;23;8;117;seconds;117;seconds;14,04
+27775640687;14 07 2025 10:05;2;2;63;MBs;63;MBs;12,6
+27734512854;14 07 2025 13:45;9;1;155;MBs;155;MBs;12,4
+27775025294;14 07 2025 04:45;19;8;269;seconds;269;seconds;29,59
+27728019757;18 07 2025 14:55;10;4;94;seconds;2;minutes;1,22
+27703027009;16 07 2025 00:28;35;8;64;seconds;64;seconds;7,04
+27722330476;18 07 2025 19:22;11;8;264;seconds;264;seconds;39,6
+27706908401;15 07 2025 22:25;11;5;262;seconds;262;seconds;15,72
+27782940238;14 07 2025 10:41;26;4;271;seconds;5;minutes;3,6
+27771477596;14 07 2025 09:04;18;5;113;seconds;113;seconds;5,65
+27729820192;15 07 2025 02:19;21;5;213;seconds;213;seconds;6,39
+27753625790;17 07 2025 03:11;29;1;1;MBs;1;MBs;0,1
+27758744686;19 07 2025 02:37;33;1;264;MBs;264;MBs;52,8
+27724493478;16 07 2025 20:40;17;4;284;seconds;5;minutes;4,55
+27718448667;14 07 2025 00:14;21;1;196;MBs;196;MBs;21,56
+27755830723;16 07 2025 16:08;11;1;47;MBs;47;MBs;4,23
+27741797104;16 07 2025 15:01;21;8;123;seconds;123;seconds;13,53
+27736548736;16 07 2025 08:45;14;2;210;MBs;210;MBs;58,8
+27716808757;16 07 2025 13:20;30;8;292;seconds;292;seconds;32,12
+27795825108;15 07 2025 02:57;35;5;219;seconds;219;seconds;8,76
+27778724103;14 07 2025 07:09;11;8;56;seconds;56;seconds;6,16
+27789209708;19 07 2025 08:00;11;4;16;seconds;1;minutes;0,93
+27762338119;15 07 2025 13:27;19;1;148;MBs;148;MBs;25,16
+27747092401;15 07 2025 18:55;33;1;75;MBs;75;MBs;9
+27701525711;18 07 2025 13:48;7;1;232;MBs;232;MBs;46,4
+27719396045;16 07 2025 02:40;16;7;269;seconds;5;minutes;4
+27749852120;18 07 2025 06:40;14;1;155;MBs;155;MBs;13,95
+27716126226;17 07 2025 01:12;24;1;182;MBs;182;MBs;21,84
+27722747624;18 07 2025 08:01;10;1;209;MBs;209;MBs;35,53
+27739590700;18 07 2025 01:10;10;6;49;SMSs;49;SMSs;26,46
+27748419705;16 07 2025 23:04;35;5;282;seconds;282;seconds;14,1
+27709798813;18 07 2025 08:01;4;5;27;seconds;27;seconds;1,62
+27732577687;19 07 2025 15:45;27;5;29;seconds;29;seconds;0,58
